10.6	0.09955726
10.8	0.10868186
11	0.11733886
11.2	0.12646386
11.4	0.13530686
11.6	0.14418186
11.8	0.15286186
12	0.16138486
12.2	0.16975986
12.4	0.17823686
12.6	0.18579986
12.8	0.19364286
13	0.20098686
13.2	0.20818186
13.4	0.21512786
13.6	0.22128386
13.8	0.22726086
14	0.23294786
14.2	0.23849486
14.4	0.24364286
14.6	0.24883886
14.8	0.25372086
15	0.25809586
15.2	0.26186986
15.4	0.26554986
15.6	0.26901786
15.8	0.27213586
16	0.27509586
16.2	0.27714286
16.4	0.27913586
16.6	0.28083086
16.8	0.28218186
17	0.28322886
17.2	0.28364286
17.4	0.28399486
17.6	0.28409586
17.8	0.28376086
18	0.28317486
18.2	0.28231486
18.4	0.28111986
18.6	0.27963486
18.8	0.27816686
19	0.27604986
19.2	0.27419786
19.4	0.27179986
19.6	0.26936986
19.8	0.26658886
20	0.26358886
20.2	0.26051086
20.4	0.25722886
20.6	0.25396386
20.8	0.25036186
21	0.24683086
21.2	0.24330686
21.4	0.23929986
21.6	0.23566686
21.8	0.23166686
22	0.22781486
22.2	0.22375286
22.4	0.21984586
22.6	0.21567486
22.8	0.21154186
23	0.20747086
23.2	0.20330686
23.4	0.19930686
23.6	0.19507286
23.8	0.19087786
24	0.18685386
24.2	0.18258886
24.4	0.17861186
24.6	0.17454986
24.8	0.17038586
25	0.16640886
25.2	0.16276786
25.4	0.15858886
25.6	0.15497886
25.8	0.15106486
26	0.14739286
26.2	0.14377586
26.4	0.14036186
26.6	0.13668186
26.8	0.13334586
27	0.12986986
27.2	0.12660386
27.4	0.12334586
27.6	0.12016686
27.8	0.11702586
28	0.11411186
28.2	0.11097886
28.4	0.10812786
28.6	0.10523686
28.8	0.10272086
29	0.09992446
29.2	0.09729166
29.4	0.09459626
29.6	0.09214316
29.8	0.08990096
30	0.08751036
30.2	0.08490876
30.4	0.08286976
30.6	0.08049476
30.8	0.07854166
31	0.07627596
31.2	0.07413536
31.4	0.07228376
31.6	0.07036196
31.8	0.06823696
32	0.06653376
32.2	0.06466666
32.4	0.06308846
32.6	0.06122916
32.8	0.05937756
33	0.05811196
33.2	0.05627596
33.4	0.05454166
33.6	0.05307286
33.8	0.05161976
34	0.05010416
34.2	0.04853376
34.4	0.04723696
34.6	0.04569006
34.8	0.04434626
35	0.04297916
35.2	0.04175256
35.4	0.04036196
35.6	0.03887756
35.8	0.03772916
36	0.03660406
36.2	0.03531506
36.4	0.03400256
36.6	0.03272126
36.8	0.03168226
37	0.03049476
37.2	0.02921346
37.4	0.02808846
37.6	0.02668226
37.8	0.02583846
38	0.02509626
38.2	0.02340876
38.4	0.02243226
38.6	0.02154166
38.8	0.02056506
39	0.01954946
39.2	0.01855726
39.4	0.01733846
39.6	0.01648696
39.8	0.01565096
40	0.01460416
40.2	0.01375256
40.4	0.01278376
40.6	0.01172916
40.8	0.01104942
41	0.0101588
41.2	0.0092213
41.4	0.00827599
41.6	0.00764317
41.8	0.00665099
42	0.00600255
42.2	0.00516661
42.4	0.00433067
42.6	0.00350255
42.8	0.00274474
43	0.002049422
43.2	0.001338485
43.4	0.00060411
43.6	-0.00023964
43.8	-0.00093495
44	-0.0015912
44.2	-0.00230214
44.4	-0.00268495
44.6	-0.00380214
44.8	-0.00435683
45	-0.00495839
45.2	-0.00541152
45.4	-0.00605214
45.6	-0.00668495
45.8	-0.0072162
46	-0.00770839
46.2	-0.00816933
46.4	-0.00886464
46.6	-0.00925524
46.8	-0.00988804
47	-0.01043494
47.2	-0.01088024
47.4	-0.01141154
47.6	-0.01188024
47.8	-0.01220834
48	-0.01241934
48.2	-0.01298184
48.4	-0.01352874
48.6	-0.01397404
48.8	-0.01428654
49	-0.01461464
49.2	-0.01534904
49.4	-0.01553654
49.6	-0.01584904
49.8	-0.01635684
50	-0.01661464
50.2	-0.01701304
50.4	-0.01748964
50.6	-0.01783334
50.8	-0.01798964
51	-0.01876304
51.2	-0.01888804
51.4	-0.01926304
51.6	-0.01955994
51.8	-0.01991154
52	-0.02027874
52.2	-0.02053654
52.4	-0.02084124
52.6	-0.02103654
52.8	-0.02144274
53	-0.02149744
53.2	-0.02183344
53.4	-0.02234904
53.6	-0.02233344
53.8	-0.02277874
54	-0.02307554
54.2	-0.02319274
54.4	-0.02331774
54.6	-0.02374744
54.8	-0.02404434
55	-0.02427084
55.2	-0.02427084
55.4	-0.02438024
55.6	-0.02494274
55.8	-0.02504434
56	-0.02493494
56.2	-0.02540374
56.4	-0.02562244
56.6	-0.02571624
56.8	-0.02598964
57	-0.02620844
57.2	-0.02622404
57.4	-0.02688024
57.6	-0.02688804
57.8	-0.02699744
58	-0.02726304
58.2	-0.02716154
58.4	-0.02748964
58.6	-0.02773184
58.8	-0.02789584
59	-0.02802094
59.2	-0.02814584
59.4	-0.02859124
59.6	-0.02856774
59.8	-0.02890374
60	-0.02855994
60.2	-0.02898184
60.4	-0.02920054
60.6	-0.02926304
60.8	-0.02902094
61	-0.02948184
61.2	-0.02963804
61.4	-0.02970844
61.6	-0.02995844
61.8	-0.02989584
62	-0.03018494
62.2	-0.03025524
62.4	-0.03035684
62.6	-0.03037244
62.8	-0.03055994
63	-0.03076304
63.2	-0.03093494
63.4	-0.03095844
63.6	-0.03076304
63.8	-0.03141154
64	-0.03124744
64.2	-0.03150524
64.4	-0.03153654
64.6	-0.03156774
64.8	-0.03162244
65	-0.03178654
65.2	-0.03200524
65.4	-0.03189584
65.6	-0.03219274
65.8	-0.03233334
66	-0.03240374
66.2	-0.03265374
66.4	-0.03238804
66.6	-0.03274744
66.8	-0.03280214
67	-0.03290374
67.2	-0.03253654
67.4	-0.03304434
67.6	-0.03292714
67.8	-0.03307554
68	-0.03295834
68.2	-0.03302874
68.4	-0.03322404
68.6	-0.03321624
68.8	-0.03313024
69	-0.03332554
69.2	-0.03334124
69.4	-0.03338804
69.6	-0.03355214
69.8	-0.03362244
70	-0.03334124
70.2	-0.03387244
70.4	-0.03365374
70.6	-0.03394274
70.8	-0.03377874
71	-0.03377094
71.2	-0.03406774
71.4	-0.03403654
71.6	-0.03412244
71.8	-0.03408344
72	-0.03420834
72.2	-0.03435684
72.4	-0.03434124
72.6	-0.03453654
72.8	-0.03434904
73	-0.03461464
73.2	-0.03466934
73.4	-0.03464584
73.6	-0.03443494
73.8	-0.03488024
74	-0.03480994
74.2	-0.03492714
74.4	-0.03483344
74.6	-0.03465374
74.8	-0.03486464
75	-0.03482554
75.2	-0.03480994
75.4	-0.03481774
75.6	-0.03489584
75.8	-0.03498964
76	-0.03499744
76.2	-0.03492714
76.4	-0.03480214
76.6	-0.03520834
76.8	-0.03492714
77	-0.03505214
77.2	-0.03504434
77.4	-0.03489584
77.6	-0.03507554
77.8	-0.03498964
78	-0.03503654
78.2	-0.03488024
78.4	-0.03513804
78.6	-0.03510684
78.8	-0.03516154
79	-0.03531774
79.2	-0.03497404
79.4	-0.03528654
79.6	-0.03555994
79.8	-0.03521624
80	-0.03487244
80.2	-0.03523964
80.4	-0.03518494
80.6	-0.03524744
80.8	-0.03514584
81	-0.03498964
81.2	-0.03509124
81.4	-0.03487244
81.6	-0.03498964
81.8	-0.03493494
82	-0.03492714
82.2	-0.03489584
82.4	-0.03486464
82.6	-0.03483344
82.8	-0.03461464
83	-0.03503654
83.2	-0.03470054
83.4	-0.03471624
83.6	-0.03459904
83.8	-0.03453654
84	-0.03460684
84.2	-0.03439584
84.4	-0.03443494
84.6	-0.03441934
84.8	-0.03445054
85	-0.03438804
85.2	-0.03427874
85.4	-0.03427874
85.6	-0.03425524
85.8	-0.03430214
86	-0.03435684
86.2	-0.03416934
86.4	-0.03401304
86.6	-0.03418494
86.8	-0.03403654
87	-0.03399744
87.2	-0.03399744
87.4	-0.03385684
87.6	-0.03395054
87.8	-0.03382554
88	-0.03366934
88.2	-0.03371624
88.4	-0.03352874
88.6	-0.03348964
88.8	-0.03350524
89	-0.03341154
89.2	-0.03320054
89.4	-0.03367714
89.6	-0.03310684
89.8	-0.03327094
90	-0.03291934
90.2	-0.03294274
90.4	-0.03306774
90.6	-0.03298184
90.8	-0.03282554
91	-0.03266154
91.2	-0.03272404
91.4	-0.03262244
91.6	-0.03261464
91.8	-0.03255214
92	-0.03243494
92.2	-0.03246624
92.4	-0.03245054
92.6	-0.03224744
92.8	-0.03208334
93	-0.03222404
93.2	-0.03197404
93.4	-0.03219274
93.6	-0.03210684
93.8	-0.03179434
94	-0.03198964
94.2	-0.03185684
94.4	-0.03161464
94.6	-0.03173964
94.8	-0.03166934
95	-0.03150524
95.2	-0.03148964
95.4	-0.03132554
95.6	-0.03098964
95.8	-0.03135684
96	-0.03103654
96.2	-0.03099744
96.4	-0.03088804
96.6	-0.03083334
96.8	-0.03073964
97	-0.03053654
97.2	-0.03062244
97.4	-0.03052094
97.6	-0.03057554
97.8	-0.03040374
98	-0.03030994
98.2	-0.03026304
98.4	-0.03014584
98.6	-0.03024744
98.8	-0.03031774
99	-0.02998184
99.2	-0.02985684
99.4	-0.03002094
99.6	-0.02976304
99.8	-0.02992714
100	-0.02983334
100.2	-0.02959124
100.4	-0.02987244
100.6	-0.02978654
100.8	-0.02943494
101	-0.02959124
101.2	-0.02952094
101.4	-0.02945054
101.6	-0.02943494
101.8	-0.02932554
102	-0.02906774
102.2	-0.02931774
102.4	-0.02897404
102.6	-0.02911464
102.8	-0.02886464
103	-0.02873184
103.2	-0.02882554
103.4	-0.02862244
103.6	-0.02866154
103.8	-0.02849744
104	-0.02848964
104.2	-0.02844274
104.4	-0.02831774
104.6	-0.02827874
104.8	-0.02816154
105	-0.02822404
105.2	-0.02820844
105.4	-0.02790374
105.6	-0.02764584
105.8	-0.02792714
106	-0.02766934
106.2	-0.02789584
106.4	-0.02784124
106.6	-0.02763024
106.8	-0.02782554
107	-0.02768494
107.2	-0.02753654
107.4	-0.02759124
107.6	-0.02742714
107.8	-0.02750524
108	-0.02754434
108.2	-0.02738804
108.4	-0.02716154
108.6	-0.02747404
108.8	-0.02712244
109	-0.02720844
109.2	-0.02700524
109.4	-0.02702094
109.6	-0.02702874
109.8	-0.02690374
110	-0.02698964
110.2	-0.02666154
110.4	-0.02670844
110.6	-0.02662244
110.8	-0.02663804
111	-0.02657554
111.2	-0.02643494
111.4	-0.02658334
111.6	-0.02645844
111.8	-0.02631774
112	-0.02605214
112.2	-0.02630994
112.4	-0.02616934
112.6	-0.02627094
112.8	-0.02602874
113	-0.02597404
113.2	-0.02604434
113.4	-0.02595844
113.6	-0.02577874
113.8	-0.02590374
114	-0.02580994
114.2	-0.02563804
114.4	-0.02570844
114.6	-0.02559124
114.8	-0.02531774
115	-0.02570844
115.2	-0.02553654
115.4	-0.02562244
115.6	-0.02523184
115.8	-0.02516154
116	-0.02516934
116.2	-0.02509124
116.4	-0.02504434
116.6	-0.02484124
116.8	-0.02501304
117	-0.02485684
117.2	-0.02478654
117.4	-0.02474744
117.6	-0.02459124
117.8	-0.02460684
118	-0.02457554
118.2	-0.02436464
118.4	-0.02409904
118.6	-0.02422404
118.8	-0.02421624
119	-0.02416154
119.2	-0.02420054
119.4	-0.02400524
119.6	-0.02418494
119.8	-0.02402874
120	-0.02373964
120.2	-0.02402084
120.4	-0.02386464
120.6	-0.02375524
120.8	-0.02387244
121	-0.02383334
121.2	-0.02360684
121.4	-0.02395054
121.6	-0.02366934
121.8	-0.02374744
122	-0.02356774
122.2	-0.02345834
122.4	-0.02363024
122.6	-0.02345834
122.8	-0.02341154
123	-0.02308344
123.2	-0.02321624
123.4	-0.02322404
123.6	-0.02326304
123.8	-0.02314584
124	-0.02282554
124.2	-0.02302874
124.4	-0.02321624
124.6	-0.02293494
124.8	-0.02259904
125	-0.02284124
125.2	-0.02264584
125.4	-0.02287244
125.6	-0.02274744
125.8	-0.02260684
126	-0.02259904
126.2	-0.02258344
126.4	-0.02241154
126.6	-0.02242714
126.8	-0.02257554
127	-0.02249744
127.2	-0.02243494
127.4	-0.02242714
127.6	-0.02224744
127.8	-0.02260684
128	-0.02234124
128.2	-0.02223184
128.4	-0.02222404
128.6	-0.02222404
128.8	-0.02234904
129	-0.02213804
129.2	-0.02216154
129.4	-0.02211464
129.6	-0.02200524
129.8	-0.02193494
130	-0.02189584
130.2	-0.02184904
130.4	-0.02169274
130.6	-0.02178654
130.8	-0.02186464
131	-0.02155994
131.2	-0.02132554
131.4	-0.02148964
131.6	-0.02129434
131.8	-0.02151304
132	-0.02135684
132.2	-0.02121624
132.4	-0.02128654
132.6	-0.02130214
132.8	-0.02108344
133	-0.02114584
133.2	-0.02103654
133.4	-0.02108344
133.6	-0.02110684
133.8	-0.02096624
134	-0.02092714
134.2	-0.02113804
134.4	-0.02086464
134.6	-0.02103654
134.8	-0.02079434
135	-0.02080214
135.2	-0.02091154
135.4	-0.02072404
135.6	-0.02071624
135.8	-0.02061464
136	-0.02069274
136.2	-0.02063024
136.4	-0.02063024
136.6	-0.02060684
136.8	-0.02045844
137	-0.02066154
137.2	-0.02058344
137.4	-0.02045054
137.6	-0.02023964
137.8	-0.02036464
138	-0.02019274
138.2	-0.02034124
138.4	-0.02020054
138.6	-0.02004434
138.8	-0.02002084
139	-0.02002874
139.2	-0.01992714
139.4	-0.02002084
139.6	-0.01992714
139.8	-0.01998184
140	-0.01984904
140.2	-0.01986464
140.4	-0.01962244
140.6	-0.01984124
140.8	-0.01971624
141	-0.01977874
141.2	-0.01960684
141.4	-0.01964584
141.6	-0.01966934
141.8	-0.01960684
142	-0.01958344
142.2	-0.01954434
142.4	-0.01950524
142.6	-0.01951304
142.8	-0.01945844
143	-0.01951304
143.2	-0.01947404
143.4	-0.01942714
143.6	-0.01945844
143.8	-0.01926304
144	-0.01907554
144.2	-0.01913804
144.4	-0.01917714
144.6	-0.01916934
144.8	-0.01909124
145	-0.01896624
145.2	-0.01902874
145.4	-0.01901304
145.6	-0.01871624
145.8	-0.01880214
146	-0.01888024
146.2	-0.01879434
146.4	-0.01868494
146.6	-0.01873184
146.8	-0.01860684
147	-0.01895054
147.2	-0.01860684
147.4	-0.01872404
147.6	-0.01862244
147.8	-0.01836464
148	-0.01862244
148.2	-0.01853654
148.4	-0.01857554
148.6	-0.01845844
148.8	-0.01853654
149	-0.01863024
149.2	-0.01862244
149.4	-0.01846624
149.6	-0.01837244
149.8	-0.01847404
150	-0.01868494
150.2	-0.01841154
150.4	-0.01816934
150.6	-0.01837244
150.8	-0.01823964
151	-0.01845844
151.2	-0.01829434
151.4	-0.01818494
151.6	-0.01817714
151.8	-0.01828654
152	-0.01812244
152.2	-0.01803654
152.4	-0.01801304
152.6	-0.01810684
152.8	-0.01789584
153	-0.01798964
153.2	-0.01775524
153.4	-0.01803654
153.6	-0.01777084
153.8	-0.01777874
154	-0.01763024
154.2	-0.01760684
154.4	-0.01780214
154.6	-0.01764584
154.8	-0.01763804
155	-0.01752874
155.2	-0.01766154
155.4	-0.01770054
155.6	-0.01766154
155.8	-0.01753654
156	-0.01745834
156.2	-0.01772404
156.4	-0.01773964
156.6	-0.01743494
156.8	-0.01734124
157	-0.01740374
157.2	-0.01724744
157.4	-0.01738024
157.6	-0.01735684
157.8	-0.01708334
158	-0.01729434
158.2	-0.01719274
158.4	-0.01691934
158.6	-0.01722404
158.8	-0.01695054
159	-0.01693494
159.2	-0.01693494
159.4	-0.01688024
159.6	-0.01662244
159.8	-0.01697404
160	-0.01661464
160.2	-0.01686464
160.4	-0.01653654
160.6	-0.01639584
160.8	-0.01648184
161	-0.01658334
161.2	-0.01654434
161.4	-0.01629434
161.6	-0.01644274
161.8	-0.01641154
162	-0.01649744
162.2	-0.01641154
162.4	-0.01623184
162.6	-0.01634904
162.8	-0.01656774
163	-0.01626304
163.2	-0.01602874
163.4	-0.01625524
163.6	-0.01613024
163.8	-0.01625524
164	-0.01604434
164.2	-0.01597404
164.4	-0.01603654
164.6	-0.01600524
164.8	-0.01586464
165	-0.01583334
165.2	-0.01591934
165.4	-0.01585684
165.6	-0.01565374
165.8	-0.01574744
166	-0.01566154
166.2	-0.01570834
166.4	-0.01564584
166.6	-0.01559124
166.8	-0.01544274
167	-0.01545054
167.2	-0.01558334
167.4	-0.01531774
167.6	-0.01544274
167.8	-0.01545054
168	-0.01544274
168.2	-0.01530214
168.4	-0.01540374
168.6	-0.01540374
168.8	-0.01530994
169	-0.01538804
169.2	-0.01556774
169.4	-0.01532554
169.6	-0.01528654
169.8	-0.01538024
170	-0.01543494
170.2	-0.01550524
170.4	-0.01543494
170.6	-0.01543494
170.8	-0.01552874
171	-0.01534124
171.2	-0.01512244
171.4	-0.01541154
171.6	-0.01521624
171.8	-0.01515374
172	-0.01529434
172.2	-0.01521624
172.4	-0.01509904
172.6	-0.01524744
172.8	-0.01495054
173	-0.01522404
173.2	-0.01491154
173.4	-0.01489594
173.6	-0.01499744
173.8	-0.01488024
174	-0.01513804
174.2	-0.01470054
174.4	-0.01495054
174.6	-0.01494274
174.8	-0.01488804
175	-0.01495834
175.2	-0.01474744
175.4	-0.01491154
175.6	-0.01509904
175.8	-0.01481774
176	-0.01466934
176.2	-0.01481774
176.4	-0.01476304
176.6	-0.01484124
176.8	-0.01466934
177	-0.01474744
177.2	-0.01471624
177.4	-0.01472404
177.6	-0.01470834
177.8	-0.01453654
178	-0.01462244
178.2	-0.01462244
178.4	-0.01441154
178.6	-0.01438024
178.8	-0.01438804
179	-0.01459124
179.2	-0.01434124
179.4	-0.01433334
179.6	-0.01413024
179.8	-0.01413804
180	-0.01412244
180.2	-0.01405994
180.4	-0.01403654
180.6	-0.01383334
180.8	-0.01388024
181	-0.01377094
181.2	-0.01392714
181.4	-0.01376304
181.6	-0.01370054
181.8	-0.01384904
182	-0.01376304
182.2	-0.01363804
182.4	-0.01346624
182.6	-0.01357554
182.8	-0.01361464
183	-0.01363804
183.2	-0.01347404
183.4	-0.01346624
183.6	-0.01363804
183.8	-0.01363804
184	-0.01353654
184.2	-0.01350524
184.4	-0.01339594
184.6	-0.01345054
184.8	-0.01333334
185	-0.01334904
185.2	-0.01309124
185.4	-0.01348964
185.6	-0.01310684
185.8	-0.01333334
186	-0.01307554
186.2	-0.01298964
186.4	-0.01314594
186.6	-0.01301304
186.8	-0.01316154
187	-0.01290374
187.2	-0.01296624
187.4	-0.01310684
187.6	-0.01294274
187.8	-0.01295834
200.0   -0.011553254
300.0   -0.0045682042
400.0   -0.0018062868
500.0   0
